geometry,borough,tax_block,tax_lot,census_tract_2010,cb2010,council_district,postcode,policeprct,healtharea,address,zonedist1,zonedist2,zonedist3,zonedist4,ltdheight,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,resarea,garagearea,strgearea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,proxcode,irrlotcode,lottype,assessland,assesstot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,borocode,bbl,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,appbbl,appdate,plutomapid,dcpedited,notes,bct2020,bctcb2020,yearbuilt_dt,yearalter1_dt,yearalter2_dt
POINT (-73.8889522 40.8329667),BX,2988,15,157.0,2003.0,17.0,10460.0,42.0,2120.0,1490 HOE AVENUE,R7-1,,,,,Q1,9.0,0.0,X,NYC HOUSING AUTHORITY,"1,250",0,,,,,7.0,0,,0,0,12.5,100,0.0,0,0.0,False,5.0,5238.0,5238.0,0.0,0,0,,,0.0,3.44,2,2029880015,157.0,1014980.0,242769.0,40.8329667,-73.8889522,3d,,2029880001.0,11/13/2009,1,t,,2015700.0,20157004003.0,,,
POINT (-73.8603987 40.6651161),BK,4536,29,1220.0,1014.0,42.0,11208.0,75.0,6410.0,WORTMAN AVENUE,R4,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,416",0,,,,,7.0,0,,0,0,200,7.08,0.0,0,0.0,True,3.0,5940.0,5940.0,0.0,0,0,,,0.0,1.0,3,3045360029,1220.0,1022979.0,181627.0,40.6651161,-73.8603987,18b,,,,1,t,,3122000.0,31220001012.0,,,
POINT (-73.8029735 40.6739033),QN,11759,55,814.0,1002.0,28.0,11420.0,106.0,3612.0,124-18 135 PLACE,R3-2,,,,,A1,1.0,0.0,O,NYC HOUSING AUTHORITY,"2,000","1,196","1,196",0,0,0,2.0,1,2.0,1,1,20,100,13.0,53,2.0,False,5.0,8100.0,43740.0,1920.0,0,0,,,0.6,0.75,4,4117590055,814.0,1038903.0,184859.0,40.6739033,-73.8029735,18c,,,,1,t,,4081400.0,40814001002.0,1920-01-01,,
POINT (-73.9194619 40.6571799),BK,4669,22,886.0,2002.0,41.0,11212.0,67.0,5810.0,397 EAST 94 STREET,R6,,,,,Q2,9.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,000",0,,,,,7.0,0,,0,0,20,100,0.0,0,0.0,False,5.0,34650.0,41297.0,0.0,0,0,,,0.0,2.43,3,3046690022,886.0,1006596.0,178715.0,40.6571799,-73.9194619,17b,,,,1,t,,3088600.0,30886002002.0,,,
POINT (-73.7938739 40.5912415),QN,15909,1,964.0,2007.0,31.0,11692.0,100.0,3800.0,64-22 ROCKAWAY BEACH BLVD,R6,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,600,0,,,,,7.0,1,,0,0,99.5,97.1,0.0,0,0.0,True,3.0,4020.0,4020.0,0.0,0,0,,,0.0,2.43,4,4159090001,964.0,1041498.0,154749.0,40.5912415,-73.7938739,30c,,4159050001.0,05/20/2010,1,t,,4096400.0,40964002005.0,,,
POINT (-73.771047 40.594138),QN,15847,80,992.0,2018.0,31.0,11691.0,101.0,3800.0,2-04 BEACH 39 STREET,R6A,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,673",0,,,,,7.0,0,,0,0,54.5,30.7,0.0,0,0.0,False,5.0,24750.0,24750.0,0.0,0,0,,,0.0,3.0,4,4158470080,992.0,1047835.0,155820.0,40.594138,-73.771047,31a,,,,1,t,,4099200.0,40992002017.0,,,
POINT (-73.7665591 40.5945462),QN,15861,1,992.0,2013.0,31.0,11691.0,101.0,3800.0,BEACH 34 STREET,R6,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"10,000",0,,,,,7.0,1,,0,0,125,80,0.0,0,0.0,True,3.0,27450.0,27450.0,0.0,0,0,,,0.0,2.43,4,4158610001,992.0,1049081.0,155972.0,40.5945462,-73.7665591,31a,,4158610001.0,01/03/2024,1,t,,4099200.0,40992002012.0,,,
POINT (-73.7750769 40.5918129),QN,15871,10,972.02,1014.0,31.0,11691.0,101.0,3800.0,SHORE FRONT PARKWAY,PARK,,,,,Q0,9.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"9,515",0,,,,,7.0,0,,0,0,50,190.32,0.0,0,0.0,False,0.0,175050.0,175050.0,0.0,0,0,,,0.0,0.0,4,4158710010,97202.0,1046718.0,154970.0,40.5918129,-73.7750769,31a,,4158710001.0,12/21/2022,1,t,,4097202.0,40972021000.0,,,
POINT (-73.7881062 40.5922329),QN,15897,17,972.02,1026.0,31.0,11692.0,101.0,3800.0,ROCKAWAY BEACH BLVD,R6,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"13,500",0,,,,,7.0,0,,0,0,449.92,41,0.0,0,0.0,True,5.0,40620.0,40620.0,0.0,0,0,,,0.0,2.43,4,4158970017,97202.0,1043099.0,155114.0,40.5922329,-73.7881062,30c,,,,1,t,,4097202.0,40972021009.0,,,
POINT (-73.7776111 40.5952625),QN,15838,37,972.04,2004.0,31.0,11691.0,101.0,3800.0,BEACH 46 STREET,R4,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"3,804",0,,,,,7.0,0,,0,0,40,95.1,0.0,0,0.0,False,5.0,10320.0,10320.0,0.0,0,0,,,0.0,1.0,4,4158380037,97204.0,1046011.0,156225.0,40.5952625,-73.7776111,31a,,,,1,t,,4097204.0,40972041004.0,,,
POINT (-73.7783413 40.5943938),QN,15839,51,972.04,2005.0,31.0,11691.0,101.0,3800.0,335 BEACH 47 STREET,R4,,,,,G0,10.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"10,461",0,,,,,7.0,0,1.0,0,0,110,95.1,20.0,20,1.0,False,5.0,43920.0,43920.0,1950.0,0,0,,,0.0,1.0,4,4158390051,97204.0,1045809.0,155908.0,40.5943938,-73.7783413,31a,,,,1,t,,4097204.0,40972041005.0,1950-01-01,,
POINT (-73.7740461 40.593186),QN,15851,48,972.04,2016.0,31.0,11691.0,101.0,3800.0,BEACH 42 STREET,R6,,,,,U7,7.0,3.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"21,918",0,,,,,7.0,0,,0,0,0,0,0.0,0,0.0,False,5.0,0.0,0.0,0.0,0,0,,,0.0,2.43,4,4158510048,97204.0,1047003.0,155471.0,40.593186,-73.7740461,31a,,,,1,t,,4097204.0,40972041013.0,,,
POINT (-73.7806834 40.7035422),QN,10333,65,440.0,3006.0,27.0,11433.0,103.0,3510.0,177-12 105 AVENUE,R4-1,,,,,B1,1.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"3,000","1,600","1,600",0,0,0,2.0,1,2.0,2,2,30,100,20.0,40,2.0,False,5.0,12960.0,52860.0,1930.0,0,0,,,0.53,1.0,4,4103330065,440.0,1045059.0,195672.0,40.7035422,-73.7806834,14d,,,,1,t,,4044000.0,40440003006.0,1930-01-01,,
POINT (-73.9882805 40.7121166),MN,256,1,6.0,5001.0,1.0,10002.0,7.0,7800.0,300 CHERRY STREET,R7-2,PARK,,,,D6,4.0,0.0,O,NYC HOUSING AUTHORITY,"294,793","527,043","525,043",0,0,0,2.0,7,16.0,610,611,692,440,83.0,110,1.0,True,3.0,8592300.0,27528750.0,1954.0,"1,989",0,,,1.79,3.44,1,1002560001,6.0,987499.0,198720.0,40.7121166,-73.9882805,12d,,,,1,t,,1000600.0,10006005000.0,1954-01-01,1989-01-01,
POINT (-73.9622358 40.7018291),BK,2197,33,539.0,1000.0,33.0,11249.0,90.0,500.0,27 HOOPER STREET,M1-2,,,,,O2,5.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"8,240","8,272",0,0,0,0,2.0,1,3.0,0,3,45,176.75,47.08,96.75,0.0,True,5.0,74250.0,581400.0,1920.0,"2,005",0,,,1.0,0.0,3,3021970033,539.0,994721.0,194974.0,40.7018291,-73.9622358,12d,,,,1,t,,3053900.0,30539001000.0,1920-01-01,2005-01-01,
POINT (-73.9465224 40.701392),BK,2269,41,507.0,1008.0,33.0,11206.0,90.0,1500.0,53 BARTLETT STREET,R7A,,,,,Z9,,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,1,,0,0,25,100,0.0,0,0.0,False,5.0,64800.0,64800.0,0.0,0,0,,,0.0,4.0,3,3022690041,507.0,999078.0,194817.0,40.701392,-73.9465224,13b,,,,1,t,,3050700.0,30507001008.0,,,
POINT (-73.9466195 40.7016912),BK,2269,23,507.0,1008.0,33.0,11206.0,90.0,1500.0,86 GERRY STREET,R7A,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0.0,0,0.0,False,5.0,40140.0,40140.0,0.0,0,0,,,0.0,4.0,3,3022690023,507.0,999051.0,194926.0,40.7016912,-73.9466195,13b,,,,1,t,,3050700.0,30507001008.0,,,
POINT (-73.9468825 40.7021332),BK,2266,36,507.0,1007.0,33.0,11206.0,90.0,1500.0,99 GERRY STREET,R7A,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0.0,0,0.0,False,5.0,40140.0,40140.0,0.0,0,0,,,0.0,4.0,3,3022660036,507.0,998978.0,195087.0,40.7021332,-73.9468825,13b,,,,1,t,,3050700.0,30507001007.0,,,
POINT (-73.9885872 40.7116528),MN,256,14,6.0,5001.0,1.0,10002.0,7.0,7800.0,272 CHERRY STREET,R7-2,,,,,D9,3.0,0.0,O,NYC HOUSING AUTHORITY,"15,115","101,786","101,786",0,0,0,2.0,1,16.0,150,150,104.67,210.42,30.0,159,1.0,True,3.0,549000.0,10493100.0,1965.0,0,0,,,6.73,3.44,1,1002560014,6.0,987414.0,198551.0,40.7116528,-73.9885872,12d,,,,1,t,,1000600.0,10006005000.0,1965-01-01,,
POINT (-73.9910905 40.7118643),MN,255,1,6.0,2002.0,1.0,10002.0,7.0,7800.0,45 PIKE STREET,R7-2,,,,,D6,4.0,0.0,O,NYC HOUSING AUTHORITY,"212,250","644,053","634,053",0,0,0,2.0,5,20.0,721,724,566.67,484,150.0,49,1.0,True,1.0,14309550.0,44637750.0,1963.0,"2,012",0,,,3.03,3.44,1,1002550001,6.0,986720.0,198628.0,40.7118643,-73.9910905,12d,,,,1,t,,1000600.0,10006002001.0,1963-01-01,2012-01-01,
POINT (-73.8888685 40.6580574),BK,4348,48,1104.0,2007.0,42.0,11207.0,75.0,6420.0,885 NEW JERSEY AVENUE,R5,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,700",0,,,,,7.0,1,,0,0,27,100,0.0,0,0.0,True,5.0,17400.0,17400.0,0.0,0,0,,,0.0,1.5,3,3043480048,1104.0,1015084.0,179044.0,40.6580574,-73.8888685,17d,,,,1,t,,3110400.0,31104002007.0,,,
POINT (-73.7731744 40.5932831),QN,15850,16,972.04,2017.0,31.0,11691.0,101.0,3800.0,BEACH 41 STREET,R6,,,,,U7,7.0,3.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"21,738",0,,,,,7.0,0,,0,0,0,0,0.0,0,0.0,False,5.0,0.0,0.0,0.0,0,0,,,0.0,2.43,4,4158500016,97204.0,1047245.0,155507.0,40.5932831,-73.7731744,31a,,,,1,t,,4097204.0,40972041013.0,,,
POINT (-73.7742614 40.5934142),QN,15851,59,972.04,2016.0,31.0,11691.0,101.0,3800.0,BEACH 43 STREET,R6A,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,000",0,,,,,7.0,0,,0,0,10,100.02,0.0,0,0.0,False,8.0,14400.0,14400.0,0.0,0,0,,,0.0,3.0,4,4158510059,97204.0,1046943.0,155554.0,40.5934142,-73.7742614,31a,,,,1,t,,4097204.0,40972041013.0,,,
POINT (-73.7769669 40.5940646),QN,15837,9,972.04,2003.0,31.0,11691.0,101.0,3800.0,BEACH 46 STREET,R4,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,663",0,,,,,7.0,0,,0,0,28,95.1,0.0,0,0.0,False,5.0,7260.0,7260.0,0.0,0,0,,,0.0,1.0,4,4158370009,97204.0,1046191.0,155789.0,40.5940646,-73.7769669,31a,,,,1,t,,4097204.0,40972041003.0,,,
POINT (-73.7769775 40.5941387),QN,15837,10,972.04,2003.0,31.0,11691.0,101.0,3800.0,BEACH 46 STREET,R4,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,663",0,,,,,7.0,0,,0,0,28,95.1,0.0,0,0.0,False,5.0,7260.0,7260.0,0.0,0,0,,,0.0,1.0,4,4158370010,97204.0,1046188.0,155816.0,40.5941387,-73.7769775,31a,,,,1,t,,4097204.0,40972041003.0,,,
POINT (-73.7748154 40.5935635),QN,15852,64,972.04,2015.0,31.0,11691.0,101.0,3800.0,ROCKAWAY BEACH BLVD,C4-3A,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"6,445",0,,,,,7.0,0,,0,0,114.61,52.28,0.0,0,0.0,True,3.0,161100.0,161100.0,0.0,0,0,,,0.0,3.0,4,4158520064,97204.0,1046789.0,155608.0,40.5935635,-73.7748154,31a,,,,1,t,,4097204.0,40972041014.0,,,
POINT (-73.90297 40.842627),BX,2897,55,167.0,2007.0,15.0,10457.0,42.0,2400.0,416 EAST 173 STREET,M1-1,,,,,C0,2.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,000","3,699","3,699",0,0,0,2.0,1,3.0,3,3,20,100,20.0,63,3.0,False,5.0,6960.0,63780.0,1931.0,0,0,,,1.85,0.0,2,2028970055,167.0,1011097.0,246284.0,40.842627,-73.90297,3d,,,,1,t,,2016700.0,20167002000.0,1931-01-01,,
POINT (-73.9536323 40.8030495),MN,1831,25,218.0,3000.0,9.0,10026.0,28.0,1900.0,205 WEST 115 STREET,R7A,,,,,C4,2.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,523","11,762","11,762",0,0,0,2.0,1,5.0,11,11,25,100.92,25.0,90,2.0,False,5.0,40500.0,446400.0,1900.0,0,0,,,4.66,4.0,1,1018310025,218.0,997087.0,231853.0,40.8030495,-73.9536323,6b,,,,1,t,,1021800.0,10218003000.0,1900-01-01,,
POINT (-73.9670472 40.7085608),BK,2145,1,547.0,1000.0,34.0,11249.0,90.0,500.0,WYTHE AVENUE,R6,,,,,G7,10.0,0.0,O,NYC HOUSING AUTHORITY,"2,990",0,,,,,7.0,0,,0,0,115,26,0.0,0,0.0,False,3.0,360450.0,360450.0,0.0,0,0,,,0.0,2.43,3,3021450001,547.0,993386.0,197426.0,40.7085608,-73.9670472,12d,,,,1,t,,3054700.0,30547001000.0,,,
POINT (-73.9618517 40.7113094),BK,2444,21,549.0,2000.0,34.0,11211.0,90.0,500.0,158 SOUTH 4 STREET,M1-2/R6,,,,,C3,2.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,426","2,800","2,800",0,0,0,2.0,1,3.0,4,4,20.08,71,20.08,35,3.0,False,5.0,116100.0,702000.0,1899.0,0,0,,,1.96,2.43,3,3024440021,549.0,994826.0,198428.0,40.7113094,-73.9618517,12d,,,,1,t,,3054900.0,30549002000.0,1899-01-01,,
POINT (-73.8557283 40.806232),BX,3430,222,2.0,3023.0,18.0,10473.0,43.0,3030.0,BOLTON AVENUE,R3A,,,,,V0,11.0,0.0,,NYC HOUSING PRESERVATION AND DEVELOPMENT,21,0,,,,,7.0,0,,0,0,3,13,0.0,0,0.0,True,8.0,60.0,60.0,0.0,0,0,,,0.0,0.75,2,2034300222,2.0,1024190.0,233042.0,40.806232,-73.8557283,7a,,,,1,t,,2000200.0,20002003025.0,,,
POINT (-73.9855888 40.7158794),MN,341,50,14.02,2007.0,1.0,10002.0,7.0,7400.0,426 GRAND STREET,R8,,,,,G7,10.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"3,600",0,,,,,7.0,0,,0,0,40,90,0.0,0,0.0,False,5.0,1365300.0,1365300.0,0.0,0,0,,,0.0,6.02,1,1003410050,1402.0,988245.0,200091.0,40.7158794,-73.9855888,12c,,,,1,t,,1001402.0,10014022008.0,,,
POINT (-73.8888973 40.6581151),BK,4348,50,1104.0,2007.0,42.0,11207.0,75.0,6420.0,881 NEW JERSEY AVENUE,R5,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,367",0,,,,,7.0,0,,0,0,23.67,100,0.0,0,0.0,False,5.0,13920.0,13920.0,0.0,0,0,,,0.0,1.5,3,3043480050,1104.0,1015076.0,179065.0,40.6581151,-73.8888973,17d,,,,1,t,,3110400.0,31104002007.0,,,
POINT (-73.9532382 40.8190209),MN,1988,40,223.01,1000.0,7.0,10031.0,30.0,900.0,506 WEST 135 STREET,R7A,,,,,C1,2.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"4,580","19,056","19,056",0,0,0,2.0,1,6.0,24,24,45.83,99.92,46.0,85,2.0,False,5.0,58050.0,1103400.0,1905.0,"1,988",0,,,4.16,4.0,1,1019880040,22301.0,997193.0,237672.0,40.8190209,-73.9532382,6a,,,,1,t,,1022301.0,10223011000.0,1905-01-01,1988-01-01,
POINT (-73.8881292 40.8259779),BX,2757,20,121.02,1001.0,17.0,10459.0,41.0,2900.0,1091 LONGFELLOW AVENUE,R7-1,,,,,C1,2.0,0.0,O,NYC HOUSING AUTHORITY,"10,000","34,735","34,735",0,0,0,2.0,1,5.0,27,27,100,100,100.0,87,0.0,False,5.0,58500.0,833850.0,1925.0,"1,989",0,,,3.47,3.44,2,2027570020,12102.0,1015211.0,240223.0,40.8259779,-73.8881292,6c,,,,1,t,,2012102.0,20121021001.0,1925-01-01,1989-01-01,
POINT (-73.8992901 40.8215609),BX,2690,79,129.01,2002.0,17.0,10459.0,41.0,3600.0,868 EAST 163 STREET,R7-1,,,,,S3,4.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,524","2,925","2,635",0,0,0,2.0,1,3.0,3,4,22.58,67.5,20.0,53,3.0,True,5.0,77850.0,357300.0,1910.0,0,0,,,1.92,3.44,2,2026900079,12901.0,1012124.0,238610.0,40.8215609,-73.8992901,6c,,,,1,t,,2012901.0,20129012002.0,1910-01-01,,
POINT (-73.7747224 40.5976339),QN,15960,35,972.03,3000.0,31.0,11691.0,101.0,3800.0,464 BEACH 43 STREET,R3A,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"3,800",0,,,,,7.0,0,,0,0,40,95,0.0,0,0.0,False,5.0,10320.0,10320.0,0.0,0,0,,,0.0,0.75,4,4159600035,97203.0,1046811.0,157091.0,40.5976339,-73.7747224,31a,,,,1,t,,4097206.0,40972061000.0,,,
POINT (-73.7746349 40.5968926),QN,15960,22,972.03,3000.0,31.0,11691.0,101.0,3800.0,434 BEACH 43 STREET,R3A,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,900",0,,,,,7.0,0,,0,0,20,95,0.0,0,0.0,False,5.0,3594.0,3594.0,0.0,0,0,,,0.0,0.75,4,4159600022,97203.0,1046836.0,156821.0,40.5968926,-73.7746349,31a,,,,1,t,,4097206.0,40972061000.0,,,
POINT (-73.7746419 40.5969448),QN,15960,23,972.03,3000.0,31.0,11691.0,101.0,3800.0,436 BEACH 43 STREET,R3A,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,900",0,,,,,7.0,0,,0,0,20,95,0.0,0,0.0,False,5.0,3594.0,3594.0,0.0,0,0,,,0.0,0.75,4,4159600023,97203.0,1046834.0,156840.0,40.5969448,-73.7746419,31a,,,,1,t,,4097206.0,40972061000.0,,,
POINT (-73.7789901 40.5974556),QN,15971,16,972.03,1002.0,31.0,11691.0,101.0,3800.0,47-10 NORTON AVENUE,C3A,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"4,459",0,,,,,7.0,0,,0,0,35.67,125.02,0.0,0,0.0,False,5.0,45450.0,45450.0,0.0,0,0,,,0.0,0.75,4,4159710016,97203.0,1045626.0,157023.0,40.5974556,-73.7789901,31a,,,,1,t,,4097206.0,40972062004.0,,,
POINT (-73.7777756 40.5966737),QN,15969,59,972.03,1008.0,31.0,11691.0,101.0,3800.0,439 BEACH 46 STREET,R4-1,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,378",0,,,,,7.0,0,,0,0,25,95.1,0.0,0,0.0,False,5.0,6420.0,6420.0,0.0,0,0,,,0.0,1.0,4,4159690059,97203.0,1045964.0,156739.0,40.5966737,-73.7777756,31a,,,,1,t,,4097206.0,40972062005.0,,,
POINT (-73.7770061 40.5985085),QN,15964,61,972.03,1002.0,31.0,11691.0,101.0,3800.0,45-02 NORTON AVENUE,R3A,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,161",0,,,,,7.0,0,,0,0,14.52,50,0.0,0,0.0,False,3.0,2766.0,2766.0,0.0,0,0,,,0.0,0.75,4,4159640061,97203.0,1046176.0,157408.0,40.5985085,-73.7770061,31a,,,,1,t,,4097206.0,40972062004.0,,,
POINT (-73.7758382 40.5988658),QN,15962,104,972.03,1011.0,31.0,11691.0,101.0,3800.0,514 BEACH 44 STREET,R3A,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,867,0,,,,,7.0,0,,0,0,10,86.74,0.0,0,0.0,False,8.0,1320.0,1320.0,0.0,0,0,,,0.0,0.75,4,4159620104,97203.0,1046500.0,157539.0,40.5988658,-73.7758382,31a,,,,1,t,,4097206.0,40972062000.0,,,
POINT (-73.7780334 40.5960237),QN,15969,7,972.03,1008.0,31.0,11691.0,101.0,3800.0,416 BEACH 47 STREET,R4-1,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,127",0,,,,,7.0,0,,0,0,23.61,90.1,0.0,0,0.0,False,5.0,4320.0,4320.0,0.0,0,0,,,0.0,1.0,4,4159690007,97203.0,1045893.0,156502.0,40.5960237,-73.7780334,31a,,,,1,t,,4097206.0,40972062005.0,,,
POINT (-73.7764724 40.5998057),QN,15963,35,972.03,1001.0,31.0,11691.0,101.0,3800.0,547 BEACH 44 STREET,R3A,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,706",0,,,,,7.0,0,,0,0,20,85.28,0.0,0,0.0,False,5.0,3252.0,3252.0,0.0,0,0,,,0.0,0.75,4,4159630035,97203.0,1046323.0,157881.0,40.5998057,-73.7764724,31a,,,,1,t,,4097206.0,40972062000.0,,,
POINT (-73.7764654 40.5997508),QN,15963,36,972.03,1001.0,31.0,11691.0,101.0,3800.0,545 BEACH 44 STREET,R3A,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,706",0,,,,,7.0,0,,0,0,20,85.28,0.0,0,0.0,False,5.0,3252.0,3252.0,0.0,0,0,,,0.0,0.75,4,4159630036,97203.0,1046325.0,157861.0,40.5997508,-73.7764654,31a,,,,1,t,,4097206.0,40972062000.0,,,
POINT (-73.7764826 40.5999704),QN,15963,32,972.03,1001.0,31.0,11691.0,101.0,3800.0,553 BEACH 44 STREET,R3A,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,790",0,,,,,7.0,0,,0,0,21.46,85.28,0.0,0,0.0,False,5.0,3660.0,3660.0,0.0,0,0,,,0.0,0.75,4,4159630032,97203.0,1046320.0,157941.0,40.5999704,-73.7764826,31a,,,,1,t,,4097206.0,40972062000.0,,,
POINT (-73.777835 40.59722),QN,15969,50,972.03,1008.0,31.0,11691.0,101.0,3800.0,BEACH 46 STREET,R4-1,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,378",0,,,,,7.0,0,,0,0,25,95.1,0.0,0,0.0,False,5.0,6420.0,6420.0,0.0,0,0,,,0.0,1.0,4,4159690050,97203.0,1045947.0,156938.0,40.59722,-73.777835,31a,,,,1,t,,4097206.0,40972062005.0,,,
POINT (-73.7774903 40.5980099),QN,15968,44,972.03,1009.0,31.0,11691.0,101.0,3800.0,492 BEACH 46 STREET,R4-1,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"5,018",0,,,,,7.0,0,,0,0,66.54,57.06,0.0,0,0.0,True,3.0,12240.0,12240.0,0.0,0,0,,,0.0,1.0,4,4159680044,97203.0,1046042.0,157226.0,40.5980099,-73.7774903,31a,,,,1,t,,4097206.0,40972062003.0,,,
POINT (-73.8582794 40.6718136),QN,11357,37,62.02,1007.0,32.0,11414.0,106.0,3000.0,77-07 DUMONT AVENUE,R4,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"3,813",0,,,,,7.0,1,,0,0,40,95.33,0.0,0,0.0,False,5.0,18960.0,18960.0,0.0,0,0,,,0.0,1.0,4,4113570037,6202.0,1023563.0,184068.0,40.6718136,-73.8582794,18a,,,,1,t,,4006202.0,40062021006.0,,,
POINT (-73.9554363 40.816804),MN,1984,1,219.0,3002.0,7.0,10027.0,26.0,1100.0,AMSTERDAM AVENUE,R7-2,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"522,765","1,291,359","1,291,359",0,0,0,2.0,6,20.0,"1,272","1,272",754.5,419.67,0.0,0,0.0,True,3.0,5668997.0,52302497.0,1959.0,"1,960",0,,,2.47,3.44,1,1019840001,219.0,996585.0,236864.0,40.816804,-73.9554363,6a,True,1019840001.0,05/05/2022,1,t,,1021900.0,10219003001.0,1959-01-01,1960-01-01,
POINT (-73.9574675 40.8155751),MN,1982,65,219.0,1014.0,7.0,10027.0,26.0,1100.0,12 OLD BROADWAY,R7A,,,,,C7,4.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"4,075","16,598","15,098",0,0,0,2.0,1,6.0,24,26,37.5,110.25,38.0,92,3.0,True,5.0,90000.0,1734300.0,1905.0,0,0,,,4.07,4.0,1,1019820065,219.0,996023.0,236416.0,40.8155751,-73.9574675,5c,,,,1,t,,1021900.0,10219001016.0,1905-01-01,,
POINT (-73.9108269 40.6757337),BK,1435,87,365.01,2000.0,37.0,11233.0,73.0,3700.0,2261 PACIFIC STREET,R6,,,,,G2,7.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,600",320,0,0,0,0,2.0,1,1.0,0,1,20,80,16.0,20,0.0,False,3.0,29700.0,41400.0,1920.0,0,0,,,0.2,2.43,3,3014350087,36501.0,1008985.0,185477.0,40.6757337,-73.9108269,17c,,,,1,t,,3036501.0,30365012000.0,1920-01-01,,
POINT (-73.8765484 40.6703058),BK,4072,25,1118.0,1002.0,42.0,11208.0,75.0,6420.0,1118 BLAKE AVENUE,R5,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,800",0,,,,,7.0,0,,0,0,20,90,0.0,0,0.0,False,5.0,10020.0,10020.0,0.0,0,0,,,0.0,1.5,3,3040720025,1118.0,1018496.0,183511.0,40.6703058,-73.8765484,17d,,,,1,t,,3111800.0,31118001002.0,,,
